Ημερομηνία,Θέση στη Γραμμή,undefined,undefined
"Apr 30, 2017, 3:00:00 AM",16,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 16 (Land)"
"Apr 30, 2017, 3:00:00 AM",17,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 17 (Land)"
"Apr 30, 2017, 3:00:00 AM",18,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 18 (Land)"
"Apr 30, 2017, 3:00:00 AM",19,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 19 (Land)"
"Apr 30, 2017, 3:00:00 AM",20,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 20 (Land)"
"Apr 30, 2017, 3:00:00 AM",21,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 21 (Land)"
"Apr 30, 2017, 3:00:00 AM",22,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 22 (Land)"
"Apr 30, 2017, 3:00:00 AM",23,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 23 (Land)"
"Apr 30, 2017, 3:00:00 AM",24,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 24 (Land)"
"Apr 30, 2017, 3:00:00 AM",25,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 25 (Land)"
"Apr 30, 2017, 3:00:00 AM",26,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 26 (Land)"
"Apr 30, 2017, 3:00:00 AM",27,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 27 (Land)"
"Apr 30, 2017, 3:00:00 AM",28,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 28 (Land)"
"Apr 30, 2017, 3:00:00 AM",29,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 29 (Land)"
"Apr 30, 2017, 3:00:00 AM",30,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 30 (Land)"
"Apr 30, 2017, 3:00:00 AM",31,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 31 (Land)"
"Apr 30, 2017, 3:00:00 AM",32,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 32 (Land)"
"Apr 30, 2017, 3:00:00 AM",33,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 33 (Land)"
"Apr 30, 2017, 3:00:00 AM",34,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 34 (Land)"
"Apr 30, 2017, 3:00:00 AM",35,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 35 (Land)"
"Apr 30, 2017, 3:00:00 AM",36,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 36 (Land)"
"Apr 30, 2017, 3:00:00 AM",37,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 37 (Land)"
"Apr 30, 2017, 3:00:00 AM",38,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 38 (Land)"
"Apr 30, 2017, 3:00:00 AM",39,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 39 (Land)"
"Apr 30, 2017, 3:00:00 AM",40,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 40 (Land)"
"Apr 30, 2017, 3:00:00 AM",41,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 41 (Land)"
"Apr 30, 2017, 3:00:00 AM",42,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 42 (Land)"
"Apr 30, 2017, 3:00:00 AM",43,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 43 (Land)"
"Apr 30, 2017, 3:00:00 AM",44,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 44 (Land)"
"Apr 30, 2017, 3:00:00 AM",45,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 45 (Land)"
"Apr 30, 2017, 3:00:00 AM",46,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 46 (Land)"
"Apr 30, 2017, 3:00:00 AM",47,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 47 (Land)"
"Apr 30, 2017, 3:00:00 AM",48,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 48 (Land)"
"Apr 30, 2017, 3:00:00 AM",49,point { size: 7; fill-color: #6b7280; },"Ημ/νία: 2017-04-30
Σημείο: 49 (Land)"
"May 10, 2017, 3:00:00 AM",0,point { size: 7; fill-color: #004BAA; },"Ημ/νία: 2017-05-10
Σημείο: 0 (Water)
AreaBGR: 51710.464"
"May 10, 2017, 3:00:00 AM",1,point { size: 7; fill-color: #0067C7; },"Ημ/νία: 2017-05-10
Σημείο: 1 (Water)
AreaBGR: 57272.964"
"May 10, 2017, 3:00:00 AM",2,point { size: 7; fill-color: #005BBC; },"Ημ/νία: 2017-05-10
Σημείο: 2 (Water)
AreaBGR: 55647.964"
"May 10, 2017, 3:00:00 AM",3,point { size: 7; fill-color: #0048A6; },"Ημ/νία: 2017-05-10
Σημείο: 3 (Water)
AreaBGR: 51397.964"
"May 10, 2017, 3:00:00 AM",4,point { size: 7; fill-color: #005BBC; },"Ημ/νία: 2017-05-10
Σημείο: 4 (Water)
AreaBGR: 55647.964"
"May 10, 2017, 3:00:00 AM",5,point { size: 7; fill-color: #0063C3; },"Ημ/νία: 2017-05-10
Σημείο: 5 (Water)
AreaBGR: 56710.464"
"May 10, 2017, 3:00:00 AM",6,point { size: 7; fill-color: #0058B9; },"Ημ/νία: 2017-05-10
Σημείο: 6 (Water)
AreaBGR: 55085.464"
"May 10, 2017, 3:00:00 AM",7,point { size: 7; fill-color: #005BBC; },"Ημ/νία: 2017-05-10
Σημείο: 7 (Water)
AreaBGR: 55335.464"
"May 10, 2017, 3:00:00 AM",8,point { size: 7; fill-color: #0058B9; },"Ημ/νία: 2017-05-10
Σημείο: 8 (Water)
AreaBGR: 54960.464"
"May 10, 2017, 3:00:00 AM",9,point { size: 7; fill-color: #003C97; },"Ημ/νία: 2017-05-10
Σημείο: 9 (Water)
AreaBGR: 48335.464"
"May 10, 2017, 3:00:00 AM",10,point { size: 7; fill-color: #0076D5; },"Ημ/νία: 2017-05-10
Σημείο: 10 (Water)
AreaBGR: 60022.964"
"May 10, 2017, 3:00:00 AM",11,point { size: 7; fill-color: #0072D2; },"Ημ/νία: 2017-05-10
Σημείο: 11 (Water)
AreaBGR: 59772.964"
"May 10, 2017, 3:00:00 AM",12,point { size: 7; fill-color: #006ACB; },"Ημ/νία: 2017-05-10
Σημείο: 12 (Water)
AreaBGR: 58022.964"
"May 10, 2017, 3:00:00 AM",13,point { size: 7; fill-color: #005BBC; },"Ημ/νία: 2017-05-10
Σημείο: 13 (Water)
AreaBGR: 55522.964"
"May 10, 2017, 3:00:00 AM",14,point { size: 7; fill-color: #007DDD; },"Ημ/νία: 2017-05-10
Σημείο: 14 (Water)
AreaBGR: 61897.964"
"May 10, 2017, 3:00:00 AM",15,point { size: 7; fill-color: #0067C7; },"Ημ/νία: 2017-05-10
Σημείο: 15 (Water)
AreaBGR: 57710.464"
"May 10, 2017, 3:00:00 AM",16,point { size: 7; fill-color: #006ECE; },"Ημ/νία: 2017-05-10
Σημείο: 16 (Water)
AreaBGR: 58960.464"
"May 10, 2017, 3:00:00 AM",17,point { size: 7; fill-color: #0051B1; },"Ημ/νία: 2017-05-10
Σημείο: 17 (Water)
AreaBGR: 53522.964"
"May 10, 2017, 3:00:00 AM",18,point { size: 7; fill-color: #0085E4; },"Ημ/νία: 2017-05-10
Σημείο: 18 (Water)
AreaBGR: 62835.464"
"May 10, 2017, 3:00:00 AM",19,point { size: 7; fill-color: #004BAA; },"Ημ/νία: 2017-05-10
Σημείο: 19 (Water)
AreaBGR: 52147.964"
"May 10, 2017, 3:00:00 AM",20,point { size: 7; fill-color: #007DDD; },"Ημ/νία: 2017-05-10
Σημείο: 20 (Water)
AreaBGR: 61835.464"
"May 10, 2017, 3:00:00 AM",21,point { size: 7; fill-color: #006ACB; },"Ημ/νία: 2017-05-10
Σημείο: 21 (Water)
AreaBGR: 58147.964"
"May 10, 2017, 3:00:00 AM",22,point { size: 7; fill-color: #005BBC; },"Ημ/νία: 2017-05-10
Σημείο: 22 (Water)
AreaBGR: 55210.464"
"May 10, 2017, 3:00:00 AM",23,point { size: 7; fill-color: #0085E4; },"Ημ/νία: 2017-05-10
Σημείο: 23 (Water)
AreaBGR: 63397.964"
"May 10, 2017, 3:00:00 AM",24,point { size: 7; fill-color: #008CEB; },"Ημ/νία: 2017-05-10
Σημείο: 24 (Water)
AreaBGR: 64460.464"
"May 10, 2017, 3:00:00 AM",25,point { size: 7; fill-color: #0079D9; },"Ημ/νία: 2017-05-10
Σημείο: 25 (Water)
AreaBGR: 60710.464"
"May 10, 2017, 3:00:00 AM",26,point { size: 7; fill-color: #0081E0; },"Ημ/νία: 2017-05-10
Σημείο: 26 (Water)
AreaBGR: 62272.964"
"May 10, 2017, 3:00:00 AM",27,point { size: 7; fill-color: #0088E7; },"Ημ/νία: 2017-05-10
Σημείο: 27 (Water)
AreaBGR: 63710.464"
"May 10, 2017, 3:00:00 AM",28,point { size: 7; fill-color: #0090EF; },"Ημ/νία: 2017-05-10
Σημείο: 28 (Water)
AreaBGR: 65397.964"
"May 10, 2017, 3:00:00 AM",29,point { size: 7; fill-color: #006ACB; },"Ημ/νία: 2017-05-10
Σημείο: 29 (Water)
AreaBGR: 58085.464"
"May 10, 2017, 3:00:00 AM",30,point { size: 7; fill-color: #006ECE; },"Ημ/νία: 2017-05-10
Σημείο: 30 (Water)
AreaBGR: 58960.464"
"May 10, 2017, 3:00:00 AM",31,point { size: 7; fill-color: #0CA8FF; },"Ημ/νία: 2017-05-10
Σημείο: 31 (Water)
AreaBGR: 69835.464"
"May 10, 2017, 3:00:00 AM",32,point { size: 7; fill-color: #0051B1; },"Ημ/νία: 2017-05-10
Σημείο: 32 (Water)
AreaBGR: 53397.964"
"May 10, 2017, 3:00:00 AM",33,point { size: 7; fill-color: #0072D2; },"Ημ/νία: 2017-05-10
Σημείο: 33 (Water)
AreaBGR: 59335.464"
"May 10, 2017, 3:00:00 AM",34,point { size: 7; fill-color: #0072D2; },"Ημ/νία: 2017-05-10
Σημείο: 34 (Water)
AreaBGR: 59772.964"
"May 10, 2017, 3:00:00 AM",35,point { size: 7; fill-color: #0088E7; },"Ημ/νία: 2017-05-10
Σημείο: 35 (Water)
AreaBGR: 63647.964"
"May 10, 2017, 3:00:00 AM",36,point { size: 7; fill-color: #0079D9; },"Ημ/νία: 2017-05-10
Σημείο: 36 (Water)
AreaBGR: 61147.964"
"May 10, 2017, 3:00:00 AM",37,point { size: 7; fill-color: #0085E4; },"Ημ/νία: 2017-05-10
Σημείο: 37 (Water)
AreaBGR: 63397.964"
"May 10, 2017, 3:00:00 AM",38,point { size: 7; fill-color: #17ADFF; },"Ημ/νία: 2017-05-10
Σημείο: 38 (Water)
AreaBGR: 71147.964"
"May 10, 2017, 3:00:00 AM",39,point { size: 7; fill-color: #0090EF; },"Ημ/νία: 2017-05-10
Σημείο: 39 (Water)
AreaBGR: 65022.964"
"May 10, 2017, 3:00:00 AM",40,point { size: 7; fill-color: #0063C3; },"Ημ/νία: 2017-05-10
Σημείο: 40 (Water)
AreaBGR: 56585.464"
"May 10, 2017, 3:00:00 AM",41,point { size: 7; fill-color: #0063C3; },"Ημ/νία: 2017-05-10
Σημείο: 41 (Water)
AreaBGR: 57085.464"
"May 10, 2017, 3:00:00 AM",42,point { size: 7; fill-color: #0072D2; },"Ημ/νία: 2017-05-10
Σημείο: 42 (Water)
AreaBGR: 59835.464"
"May 10, 2017, 3:00:00 AM",43,point { size: 7; fill-color: #0076D5; },"Ημ/νία: 2017-05-10
Σημείο: 43 (Water)
AreaBGR: 60335.464"
"May 10, 2017, 3:00:00 AM",44,point { size: 7; fill-color: #0088E7; },"Ημ/νία: 2017-05-10
Σημείο: 44 (Water)
AreaBGR: 63897.964"
"May 10, 2017, 3:00:00 AM",45,point { size: 7; fill-color: #004BAA; },"Ημ/νία: 2017-05-10
Σημείο: 45 (Water)
AreaBGR: 51710.464"
"May 10, 2017, 3:00:00 AM",46,point { size: 7; fill-color: #003C97; },"Ημ/νία: 2017-05-10
Σημείο: 46 (Water)
AreaBGR: 48647.964"
"May 10, 2017, 3:00:00 AM",47,point { size: 7; fill-color: #0045A2; },"Ημ/νία: 2017-05-10
Σημείο: 47 (Water)
AreaBGR: 50460.464"
"May 10, 2017, 3:00:00 AM",48,point { size: 7; fill-color: #003C97; },"Ημ/νία: 2017-05-10
Σημείο: 48 (Water)
AreaBGR: 48772.964"
"May 10, 2017, 3:00:00 AM",49,point { size: 7; fill-color: #003088; },"Ημ/νία: 2017-05-10
Σημείο: 49 (Water)
AreaBGR: 45835.464"
"May 20, 2017, 3:00:00 AM",0,point { size: 7; fill-color: #009BF9; },"Ημ/νία: 2017-05-20
Σημείο: 0 (Water)
AreaBGR: 67272.964"
"May 20, 2017, 3:00:00 AM",1,point { size: 7; fill-color: #02A2FF; },"Ημ/νία: 2017-05-20
Σημείο: 1 (Water)
AreaBGR: 68335.464"
"May 20, 2017, 3:00:00 AM",2,point { size: 7; fill-color: #0094F2; },"Ημ/νία: 2017-05-20
Σημείο: 2 (Water)
AreaBGR: 66085.464"
"May 20, 2017, 3:00:00 AM",3,point { size: 7; fill-color: #0097F6; },"Ημ/νία: 2017-05-20
Σημείο: 3 (Water)
AreaBGR: 66335.464"
"May 20, 2017, 3:00:00 AM",4,point { size: 7; fill-color: #12ABFF; },"Ημ/νία: 2017-05-20
Σημείο: 4 (Water)
AreaBGR: 70522.964"
"May 20, 2017, 3:00:00 AM",5,point { size: 7; fill-color: #17ADFF; },"Ημ/νία: 2017-05-20
Σημείο: 5 (Water)
AreaBGR: 71460.464"
"May 20, 2017, 3:00:00 AM",6,point { size: 7; fill-color: #009FFD; },"Ημ/νία: 2017-05-20
Σημείο: 6 (Water)
AreaBGR: 67585.464"
"May 20, 2017, 3:00:00 AM",7,point { size: 7; fill-color: #0CA8FF; },"Ημ/νία: 2017-05-20
Σημείο: 7 (Water)
AreaBGR: 70147.964"
"May 20, 2017, 3:00:00 AM",8,point { size: 7; fill-color: #2BB9FF; },"Ημ/νία: 2017-05-20
Σημείο: 8 (Water)
AreaBGR: 74085.464"
"May 20, 2017, 3:00:00 AM",9,point { size: 7; fill-color: #3BC1FF; },"Ημ/νία: 2017-05-20
Σημείο: 9 (Water)
AreaBGR: 76335.464"
"May 20, 2017, 3:00:00 AM",10,point { size: 7; fill-color: #30BCFF; },"Ημ/νία: 2017-05-20
Σημείο: 10 (Water)
AreaBGR: 74897.964"
"May 20, 2017, 3:00:00 AM",11,point { size: 7; fill-color: #17ADFF; },"Ημ/νία: 2017-05-20
Σημείο: 11 (Water)
AreaBGR: 71397.964"
"May 20, 2017, 3:00:00 AM",12,point { size: 7; fill-color: #12ABFF; },"Ημ/νία: 2017-05-20
Σημείο: 12 (Water)
AreaBGR: 70710.464"
"May 20, 2017, 3:00:00 AM",13,point { size: 7; fill-color: #1CB0FF; },"Ημ/νία: 2017-05-20
Σημείο: 13 (Water)
AreaBGR: 71710.464"
"May 20, 2017, 3:00:00 AM",14,point { size: 7; fill-color: #3BC1FF; },"Ημ/νία: 2017-05-20
Σημείο: 14 (Water)
AreaBGR: 76397.964"
"May 20, 2017, 3:00:00 AM",15,point { size: 7; fill-color: #21B3FF; },"Ημ/νία: 2017-05-20
Σημείο: 15 (Water)
AreaBGR: 72585.464"
"May 20, 2017, 3:00:00 AM",16,point { size: 7; fill-color: #2BB9FF; },"Ημ/νία: 2017-05-20
Σημείο: 16 (Water)
AreaBGR: 74335.464"
"May 20, 2017, 3:00:00 AM",17,point { size: 7; fill-color: #3BC1FF; },"Ημ/νία: 2017-05-20
Σημείο: 17 (Water)
AreaBGR: 75897.964"
"May 20, 2017, 3:00:00 AM",18,point { size: 7; fill-color: #40C4FF; },"Ημ/νία: 2017-05-20
Σημείο: 18 (Water)
AreaBGR: 76710.464"
"May 20, 2017, 3:00:00 AM",19,point { size: 7; fill-color: #4ACAFF; },"Ημ/νία: 2017-05-20
Σημείο: 19 (Water)
AreaBGR: 78210.464"
"May 20, 2017, 3:00:00 AM",20,point { size: 7; fill-color: #2BB9FF; },"Ημ/νία: 2017-05-20
Σημείο: 20 (Water)
AreaBGR: 74022.964"
"May 20, 2017, 3:00:00 AM",21,point { size: 7; fill-color: #3BC1FF; },"Ημ/νία: 2017-05-20
Σημείο: 21 (Water)
AreaBGR: 76397.964"
"May 20, 2017, 3:00:00 AM",22,point { size: 7; fill-color: #64D8FF; },"Ημ/νία: 2017-05-20
Σημείο: 22 (Water)
AreaBGR: 81585.464"
"May 20, 2017, 3:00:00 AM",23,point { size: 7; fill-color: #4FCDFF; },"Ημ/νία: 2017-05-20
Σημείο: 23 (Water)
AreaBGR: 78772.964"
"May 20, 2017, 3:00:00 AM",24,point { size: 7; fill-color: #0CA8FF; },"Ημ/νία: 2017-05-20
Σημείο: 24 (Water)
AreaBGR: 70272.964"
"May 20, 2017, 3:00:00 AM",25,point { size: 7; fill-color: #6EDBFF; },"Ημ/νία: 2017-05-20
Σημείο: 25 (Water)
AreaBGR: 83022.964"
"May 20, 2017, 3:00:00 AM",26,point { size: 7; fill-color: #6EDBFF; },"Ημ/νία: 2017-05-20
Σημείο: 26 (Water)
AreaBGR: 82897.964"
"May 20, 2017, 3:00:00 AM",27,point { size: 7; fill-color: #64D8FF; },"Ημ/νία: 2017-05-20
Σημείο: 27 (Water)
AreaBGR: 81772.964"
"May 20, 2017, 3:00:00 AM",28,point { size: 7; fill-color: #64D8FF; },"Ημ/νία: 2017-05-20
Σημείο: 28 (Water)
AreaBGR: 81397.964"
"May 20, 2017, 3:00:00 AM",29,point { size: 7; fill-color: #6EDBFF; },"Ημ/νία: 2017-05-20
Σημείο: 29 (Water)
AreaBGR: 82897.964"
"May 20, 2017, 3:00:00 AM",30,point { size: 7; fill-color: #7EDFFF; },"Ημ/νία: 2017-05-20
Σημείο: 30 (Water)
AreaBGR: 85460.464"
"May 20, 2017, 3:00:00 AM",31,point { size: 7; fill-color: #73DDFF; },"Ημ/νία: 2017-05-20
Σημείο: 31 (Water)
AreaBGR: 83835.464"
"May 20, 2017, 3:00:00 AM",32,point { size: 7; fill-color: #5AD2FF; },"Ημ/νία: 2017-05-20
Σημείο: 32 (Water)
AreaBGR: 80397.964"
"May 20, 2017, 3:00:00 AM",33,point { size: 7; fill-color: #69DAFF; },"Ημ/νία: 2017-05-20
Σημείο: 33 (Water)
AreaBGR: 82585.464"
"May 20, 2017, 3:00:00 AM",34,point { size: 7; fill-color: #79DEFF; },"Ημ/νία: 2017-05-20
Σημείο: 34 (Water)
AreaBGR: 84335.464"
"May 20, 2017, 3:00:00 AM",35,point { size: 7; fill-color: #92E5FF; },"Ημ/νία: 2017-05-20
Σημείο: 35 (Water)
AreaBGR: 88210.464"
"May 20, 2017, 3:00:00 AM",36,point { size: 7; fill-color: #92E5FF; },"Ημ/νία: 2017-05-20
Σημείο: 36 (Water)
AreaBGR: 87710.464"
"May 20, 2017, 3:00:00 AM",37,point { size: 7; fill-color: #73DDFF; },"Ημ/νία: 2017-05-20
Σημείο: 37 (Water)
AreaBGR: 83772.964"
"May 20, 2017, 3:00:00 AM",38,point { size: 7; fill-color: #A7EAFF; },"Ημ/νία: 2017-05-20
Σημείο: 38 (Water)
AreaBGR: 90710.464"
"May 20, 2017, 3:00:00 AM",39,point { size: 7; fill-color: #88E2FF; },"Ημ/νία: 2017-05-20
Σημείο: 39 (Water)
AreaBGR: 86397.964"
"May 20, 2017, 3:00:00 AM",40,point { size: 7; fill-color: #88E2FF; },"Ημ/νία: 2017-05-20
Σημείο: 40 (Water)
AreaBGR: 86272.964"
"May 20, 2017, 3:00:00 AM",41,point { size: 7; fill-color: #88E2FF; },"Ημ/νία: 2017-05-20
Σημείο: 41 (Water)
AreaBGR: 86772.964"
"May 20, 2017, 3:00:00 AM",42,point { size: 7; fill-color: #7EDFFF; },"Ημ/νία: 2017-05-20
Σημείο: 42 (Water)
AreaBGR: 84960.464"
"May 20, 2017, 3:00:00 AM",43,point { size: 7; fill-color: #97E6FF; },"Ημ/νία: 2017-05-20
Σημείο: 43 (Water)
AreaBGR: 88460.464"
"May 20, 2017, 3:00:00 AM",44,point { size: 7; fill-color: #92E5FF; },"Ημ/νία: 2017-05-20
Σημείο: 44 (Water)
AreaBGR: 88210.464"
"May 20, 2017, 3:00:00 AM",45,point { size: 7; fill-color: #A2E9FF; },"Ημ/νία: 2017-05-20
Σημείο: 45 (Water)
AreaBGR: 90210.464"
"May 20, 2017, 3:00:00 AM",46,point { size: 7; fill-color: #97E6FF; },"Ημ/νία: 2017-05-20
Σημείο: 46 (Water)
AreaBGR: 88397.964"
"May 20, 2017, 3:00:00 AM",47,point { size: 7; fill-color: #88E2FF; },"Ημ/νία: 2017-05-20
Σημείο: 47 (Water)
AreaBGR: 86647.964"
"May 20, 2017, 3:00:00 AM",48,point { size: 7; fill-color: #7EDFFF; },"Ημ/νία: 2017-05-20
Σημείο: 48 (Water)
AreaBGR: 85460.464"
"May 20, 2017, 3:00:00 AM",49,point { size: 7; fill-color: #9DE7FF; },"Ημ/νία: 2017-05-20
Σημείο: 49 (Water)
AreaBGR: 88960.464"
"Jun 9, 2017, 3:00:00 AM",0,point { size: 7; fill-color: #1CB0FF; },"Ημ/νία: 2017-06-09
Σημείο: 0 (Water)
AreaBGR: 71897.964"
"Jun 9, 2017, 3:00:00 AM",1,point { size: 7; fill-color: #1CB0FF; },"Ημ/νία: 2017-06-09
Σημείο: 1 (Water)
AreaBGR: 72272.964"
"Jun 9, 2017, 3:00:00 AM",2,point { size: 7; fill-color: #6EDBFF; },"Ημ/νία: 2017-06-09
Σημείο: 2 (Water)
AreaBGR: 83335.464"
"Jun 9, 2017, 3:00:00 AM",3,point { size: 7; fill-color: #12ABFF; },"Ημ/νία: 2017-06-09
Σημείο: 3 (Water)
AreaBGR: 70897.964"
"Jun 9, 2017, 3:00:00 AM",4,point { size: 7; fill-color: #30BCFF; },"Ημ/νία: 2017-06-09
Σημείο: 4 (Water)
AreaBGR: 74835.464"
"Jun 9, 2017, 3:00:00 AM",5,point { size: 7; fill-color: #21B3FF; },"Ημ/νία: 2017-06-09
Σημείο: 5 (Water)
AreaBGR: 72647.964"
"Jun 9, 2017, 3:00:00 AM",6,point { size: 7; fill-color: #26B6FF; },"Ημ/νία: 2017-06-09
Σημείο: 6 (Water)
AreaBGR: 73272.964"
"Jun 9, 2017, 3:00:00 AM",7,point { size: 7; fill-color: #3BC1FF; },"Ημ/νία: 2017-06-09
Σημείο: 7 (Water)
AreaBGR: 76085.464"
"Jun 9, 2017, 3:00:00 AM",8,point { size: 7; fill-color: #30BCFF; },"Ημ/νία: 2017-06-09
Σημείο: 8 (Water)
AreaBGR: 74710.464"
"Jun 9, 2017, 3:00:00 AM",9,point { size: 7; fill-color: #0CA8FF; },"Ημ/νία: 2017-06-09
Σημείο: 9 (Water)
AreaBGR: 69960.464"
"Jun 9, 2017, 3:00:00 AM",10,point { size: 7; fill-color: #12ABFF; },"Ημ/νία: 2017-06-09
Σημείο: 10 (Water)
AreaBGR: 70397.964"
"Jun 9, 2017, 3:00:00 AM",11,point { size: 7; fill-color: #12ABFF; },"Ημ/νία: 2017-06-09
Σημείο: 11 (Water)
AreaBGR: 70772.964"
"Jun 9, 2017, 3:00:00 AM",12,point { size: 7; fill-color: #12ABFF; },"Ημ/νία: 2017-06-09
Σημείο: 12 (Water)
AreaBGR: 70897.964"
"Jun 9, 2017, 3:00:00 AM",13,point { size: 7; fill-color: #54CFFF; },"Ημ/νία: 2017-06-09
Σημείο: 13 (Water)
AreaBGR: 79647.964"
"Jun 9, 2017, 3:00:00 AM",14,point { size: 7; fill-color: #40C4FF; },"Ημ/νία: 2017-06-09
Σημείο: 14 (Water)
AreaBGR: 77085.464"
"Jun 9, 2017, 3:00:00 AM",15,point { size: 7; fill-color: #64D8FF; },"Ημ/νία: 2017-06-09
Σημείο: 15 (Water)
AreaBGR: 81522.964"
"Jun 9, 2017, 3:00:00 AM",16,point { size: 7; fill-color: #30BCFF; },"Ημ/νία: 2017-06-09
Σημείο: 16 (Water)
AreaBGR: 74522.964"
"Jun 9, 2017, 3:00:00 AM",17,point { size: 7; fill-color: #5FD5FF; },"Ημ/νία: 2017-06-09
Σημείο: 17 (Water)
AreaBGR: 81272.964"
"Jun 9, 2017, 3:00:00 AM",18,point { size: 7; fill-color: #69DAFF; },"Ημ/νία: 2017-06-09
Σημείο: 18 (Water)
AreaBGR: 82585.464"
"Jun 9, 2017, 3:00:00 AM",19,point { size: 7; fill-color: #6EDBFF; },"Ημ/νία: 2017-06-09
Σημείο: 19 (Water)
AreaBGR: 82897.964"
"Jun 9, 2017, 3:00:00 AM",20,point { size: 7; fill-color: #83E1FF; },"Ημ/νία: 2017-06-09
Σημείο: 20 (Water)
AreaBGR: 85960.464"
"Jun 9, 2017, 3:00:00 AM",21,point { size: 7; fill-color: #79DEFF; },"Ημ/νία: 2017-06-09
Σημείο: 21 (Water)
AreaBGR: 84272.964"
"Jun 9, 2017, 3:00:00 AM",22,point { size: 7; fill-color: #79DEFF; },"Ημ/νία: 2017-06-09
Σημείο: 22 (Water)
AreaBGR: 84772.964"
"Jun 9, 2017, 3:00:00 AM",23,point { size: 7; fill-color: #4FCDFF; },"Ημ/νία: 2017-06-09
Σημείο: 23 (Water)
AreaBGR: 79022.964"
"Jun 9, 2017, 3:00:00 AM",24,point { size: 7; fill-color: #5AD2FF; },"Ημ/νία: 2017-06-09
Σημείο: 24 (Water)
AreaBGR: 80460.464"
"Jun 9, 2017, 3:00:00 AM",25,point { size: 7; fill-color: #07A5FF; },"Ημ/νία: 2017-06-09
Σημείο: 25 (Water)
AreaBGR: 69522.964"
"Jun 9, 2017, 3:00:00 AM",26,point { size: 7; fill-color: #5FD5FF; },"Ημ/νία: 2017-06-09
Σημείο: 26 (Water)
AreaBGR: 81272.964"
"Jun 9, 2017, 3:00:00 AM",27,point { size: 7; fill-color: #5FD5FF; },"Ημ/νία: 2017-06-09
Σημείο: 27 (Water)
AreaBGR: 81022.964"
"Jun 9, 2017, 3:00:00 AM",28,point { size: 7; fill-color: #88E2FF; },"Ημ/νία: 2017-06-09
Σημείο: 28 (Water)
AreaBGR: 86710.464"
"Jun 9, 2017, 3:00:00 AM",29,point { size: 7; fill-color: #97E6FF; },"Ημ/νία: 2017-06-09
Σημείο: 29 (Water)
AreaBGR: 88522.964"
